customer_id,customer_name,customer_country,customer_state,customer_segment
18389,Lois Robles,USA,CA,Corporate
20731,Lee Barton,USA,OK,Corporate
18027,Fredericka Downs,USA,NJ,Corporate
17519,Whilemina Tucker,USA,TX,Corporate
18418,Susan Witt,USA,GA,Corporate
20704,Halla Carlson,USA,NY,Corporate
20721,Nora Velez,USA,CA,Corporate
20648,Tasha Hoover,USA,DE,Corporate
18394,Tatum Schneider,USA,CA,Corporate
15536,Quintessa Hunter,USA,CA,Corporate
15534,Ursa Baldwin,USA,NY,Corporate
19919,Florence Humphrey,USA,CA,Corporate
20112,Guinevere Carlson,USA,VA,Corporate
20141,Melanie Thomas,USA,CA,Corporate
20512,September Massey,USA,MA,Corporate
11891,Ashley Smith,USA,UT,Corporate
8596,Mary Walker,USA,MI,Corporate
8257,William Reed,USA,ND,Corporate
11325,Mary Smith,Puerto Rico,PR,Consumer
5427,Betty Lester,USA,MI,Home Office
7483,Deborah Morgan,Puerto Rico,PR,Consumer
8151,Michael Mcgee,Puerto Rico,PR,Corporate
9076,Mary Pope,USA,GA,Consumer
1896,Donna Smith,USA,IL,Home Office
6267,Juan Smith,USA,CT,Home Office
993,Mary Davis,USA,OH,Home Office
4055,Kevin Cline,USA,NY,Home Office
3124,Mary Smith,USA,NY,Home Office
10624,Mary Smith,Puerto Rico,PR,Consumer
11655,Ruth Smith,Puerto Rico,PR,Consumer
6744,Cheryl Medina,Puerto Rico,PR,Corporate
6889,Mary Sandoval,USA,CA,Consumer
6490,Ann Smith,USA,UT,Home Office
6266,Deborah Hunter,Puerto Rico,PR,Consumer
528,Susan Smith,Puerto Rico,PR,Consumer
11271,Mary Smith,Puerto Rico,PR,Consumer
2191,Ronald Reynolds,USA,CA,Consumer
954,Brandon Fitzgerald,USA,TX,Home Office
9835,Daniel Gomez,USA,CA,Consumer
1697,Robert Stanley,Puerto Rico,PR,Corporate
1159,Mary Morrison,USA,GA,Home Office
2996,Lori Smith,Puerto Rico,PR,Consumer
7360,Mary Smith,Puerto Rico,PR,Consumer
4273,Walter Osborne,USA,AZ,Home Office
3846,Ronald Lewis,USA,CA,Home Office
5393,Mary Zimmerman,USA,CA,Home Office
5850,Robert Maddox,Puerto Rico,PR,Consumer
9031,Mary Brown,USA,PA,Home Office
9863,Teresa Smith,Puerto Rico,PR,Corporate
8423,Mary Atkins,USA,CA,Consumer
11220,Jeffrey Reed,USA,NJ,Consumer
8582,Edward Smith,USA,TX,Home Office
6913,Jeremy Zamora,USA,CA,Home Office
2878,Michael Smith,USA,NJ,Home Office
8952,Joseph Brooks,USA,TX,Home Office
3385,Thomas Jones,USA,CA,Home Office
7221,Kelly Wyatt,Puerto Rico,PR,Consumer
5307,Nicholas Herman,USA,TX,Home Office
3506,Samantha Graham,USA,AZ,Home Office
6410,Stephanie Smith,USA,WI,Home Office
9446,Mary Walker,Puerto Rico,PR,Corporate
1760,Rebecca Smith,Puerto Rico,PR,Consumer
10662,Karen Smith,USA,CA,Home Office
1172,Marie Morales,USA,IL,Home Office
1026,Mary Smith,USA,CA,Home Office
6040,Mary Smith,Puerto Rico,PR,Consumer
8532,Mary Sellers,USA,NY,Consumer
6941,Jeffrey Palmer,Puerto Rico,PR,Home Office
6577,Mary Kaufman,USA,VA,Consumer
12155,Catherine Smith,USA,NC,Home Office
974,George Smith,USA,CA,Consumer
3152,Emily Thomas,Puerto Rico,PR,Home Office
9536,Mary Bradford,USA,CA,Consumer
11300,Mary Daniels,USA,NY,Home Office
6507,Nicholas Snyder,Puerto Rico,PR,Consumer
11893,Mary Graves,Puerto Rico,PR,Corporate
3845,Mary Smith,Puerto Rico,PR,Corporate
11810,Bruce Yoder,USA,NY,Consumer
8982,Jeremy Mcgrath,USA,CA,Home Office
7560,Mary Faulkner,Puerto Rico,PR,Consumer
12316,Kathy Garcia,USA,IL,Consumer
3949,Mary Lee,USA,PA,Consumer
3092,Mary Yoder,USA,NM,Home Office
10131,Charles Bush,Puerto Rico,PR,Consumer
4058,Mary Smith,USA,CA,Consumer
7546,Gregory Morris,USA,NJ,Home Office
344,Mary Smith,Puerto Rico,PR,Consumer
1767,Barbara Campos,Puerto Rico,PR,Home Office
1387,Mary Smith,Puerto Rico,PR,Consumer
8912,Mary Blankenship,Puerto Rico,PR,Home Office
550,Betty Chavez,USA,PA,Home Office
5108,Victoria Smith,Puerto Rico,PR,Consumer
3427,Mary Smith,Puerto Rico,PR,Corporate
2806,Mary Garcia,Puerto Rico,PR,Consumer
11533,Peter Smith,USA,IL,Home Office
672,Mary Marsh,Puerto Rico,PR,Corporate
11989,Mary Turner,Puerto Rico,PR,Consumer
6565,James Smith,USA,GA,Home Office
6753,Judith Hester,USA,FL,Home Office
11845,Mary Weaver,USA,TN,Home Office
11111,Mary Elliott,Puerto Rico,PR,Consumer
11769,Mary York,Puerto Rico,PR,Consumer
10606,Mary Smith,USA,CO,Home Office
8379,Martha Kelly,USA,FL,Home Office
6282,Mary Smith,Puerto Rico,PR,Consumer
7900,Shirley Smith,USA,CA,Home Office
2343,Mary Smith,USA,OK,Consumer
9793,Mary Hunt,USA,IL,Home Office
3307,Lauren Holmes,Puerto Rico,PR,Consumer
5056,Mary Smith,USA,TX,Home Office
7111,Sarah Smith,USA,HI,Home Office
6115,Mary Smith,Puerto Rico,PR,Home Office
1087,Heather Romero,USA,TX,Home Office
2551,Mary Gordon,Puerto Rico,PR,Consumer
8284,Catherine Spence,Puerto Rico,PR,Consumer
8604,Bryan Hill,USA,OH,Home Office
7628,Mary Smith,Puerto Rico,PR,Corporate
1006,Mary Little,USA,TX,Home Office
5705,Joyce Frazier,USA,FL,Home Office
4949,Mary Simmons,USA,CA,Consumer
7405,Larry Bentley,USA,CA,Consumer
10422,Mary Howell,USA,IL,Consumer
4049,Brian Doyle,Puerto Rico,PR,Consumer
8603,Frances Smith,USA,IN,Home Office
6237,Bobby Anderson,USA,CA,Home Office
8217,Virginia Cantrell,USA,CA,Home Office
8319,Mary Sanchez,USA,OR,Consumer
8581,Mary Mullins,USA,GA,Home Office
11894,John Smith,USA,CA,Home Office
10882,Mary Taylor,USA,GA,Home Office
1810,James Miller,USA,CA,Home Office
5325,Diana Smith,Puerto Rico,PR,Consumer
6985,Daniel Smith,Puerto Rico,PR,Consumer
9065,Roy Smith,USA,WI,Home Office
573,Mary Smith,USA,DC,Consumer
11356,Sean Hoffman,Puerto Rico,PR,Consumer
9483,Sharon Smith,USA,OR,Consumer
7831,Mary Smith,Puerto Rico,PR,Consumer
6157,Susan Gomez,Puerto Rico,PR,Consumer
3562,Beverly Chase,USA,VA,Home Office
12250,Eric Conner,Puerto Rico,PR,Consumer
12283,Willie Pena,Puerto Rico,PR,Consumer
2729,Kimberly Smith,Puerto Rico,PR,Consumer
6917,Mary Roberts,USA,WI,Home Office
5919,Mary Santiago,USA,NY,Home Office
6885,Mary Smith,USA,CA,Consumer
11670,Jerry Maldonado,Puerto Rico,PR,Consumer
5652,Mary Garcia,USA,OR,Home Office
4961,Justin Kim,USA,FL,Home Office
10498,Mary Smith,USA,NY,Consumer
7965,Mary Hunter,USA,FL,Consumer
3551,Richard Kramer,Puerto Rico,PR,Consumer
8785,Mary Arellano,USA,NY,Home Office
11240,Dennis Morris,USA,VA,Home Office
1252,Thomas Medina,USA,NY,Consumer
11440,Gloria Torres,USA,PA,Home Office
3821,Martha Haas,Puerto Rico,PR,Corporate
4124,Jerry Larsen,Puerto Rico,PR,Consumer
10169,Brittany Smith,USA,CA,Home Office
6387,John Jacobs,USA,TX,Consumer
11608,Patricia Thomas,USA,CA,Consumer
7807,Carolyn Allen,USA,TX,Consumer
5575,Richard Smith,USA,CA,Home Office
10994,Michael Evans,USA,CA,Consumer
5591,Emma Schwartz,USA,FL,Home Office
9492,Joan Huffman,Puerto Rico,PR,Corporate
4948,Emily Smith,Puerto Rico,PR,Consumer
8606,Mary Shah,USA,FL,Home Office
610,Mary Smith,USA,NY,Home Office
2640,Charles Wong,Puerto Rico,PR,Consumer
8871,Janice Smith,USA,IL,Home Office
1879,Mary Frederick,Puerto Rico,PR,Corporate
2852,Kathryn Smith,USA,NC,Home Office
7388,Judith Smith,USA,FL,Home Office
11148,Lisa Keith,USA,TX,Consumer
7145,Mary Smith,USA,OH,Home Office
10415,Melissa Griffith,Puerto Rico,PR,Consumer
12410,Bryan Smith,USA,OH,Consumer
6409,Mary Mclaughlin,USA,NC,Home Office
8000,Edward Patterson,Puerto Rico,PR,Home Office
12228,Amy Smith,Puerto Rico,PR,Consumer
11647,Mary Ryan,Puerto Rico,PR,Consumer
4361,David Smith,Puerto Rico,PR,Corporate
6139,Mary Jarvis,Puerto Rico,PR,Consumer
4091,Doris Smith,USA,NY,Consumer
9648,Mary Carrillo,USA,AZ,Home Office
3992,Grace Smith,Puerto Rico,PR,Corporate
10997,Bobby Mann,USA,CA,Corporate
6058,Lauren Smith,USA,TX,Consumer
9668,Stephen Beasley,Puerto Rico,PR,Home Office
10445,Mary Reed,Puerto Rico,PR,Consumer
350,Mary Smith,Puerto Rico,PR,Consumer
2480,Lori Chase,USA,WI,Home Office
11859,William Landry,USA,AZ,Home Office
10600,David Calderon,Puerto Rico,PR,Consumer
208,Mary Smith,Puerto Rico,PR,Home Office
11113,Jacqueline Smith,USA,NY,Consumer
10435,Mary Jackson,USA,CA,Home Office
2905,Kelly Livingston,Puerto Rico,PR,Home Office
5261,Jennifer Suarez,Puerto Rico,PR,Consumer
6284,Mary Smith,Puerto Rico,PR,Consumer
1276,Mary Davis,USA,HI,Consumer
11434,Mary Thompson,USA,FL,Home Office
9630,Mary Carrillo,Puerto Rico,PR,Consumer
9445,Carol Smith,USA,TX,Home Office
10409,Alan Avila,Puerto Rico,PR,Corporate
1329,Mary Gardner,USA,NV,Consumer
5906,Austin Anderson,Puerto Rico,PR,Consumer
4977,Howard Hayes,Puerto Rico,PR,Consumer
3876,Mary Warner,USA,IL,Consumer
675,Mary Mata,USA,NC,Home Office
3622,Donald Stanley,USA,NY,Home Office
11812,Margaret Luna,USA,MA,Consumer
6748,Keith Smith,USA,NC,Home Office
9497,Jerry Horton,Puerto Rico,PR,Consumer
6954,Mary Morse,USA,GA,Home Office
588,Roy Clark,Puerto Rico,PR,Consumer
139,Daniel Maxwell,USA,CA,Home Office
8045,Peter Daniels,USA,GA,Home Office
5833,Jessica Smith,USA,NY,Home Office
2342,Kyle Welch,USA,DC,Home Office
5802,Mary Smith,Puerto Rico,PR,Home Office
12220,Mary Smith,USA,IL,Home Office
10886,Scott Smith,USA,NY,Home Office
1918,Ralph Smith,USA,CA,Home Office
6916,Scott Smith,USA,CA,Home Office
5701,Mary Smith,Puerto Rico,PR,Home Office
3880,Mary Garcia,USA,CA,Home Office
6942,Jordan Moran,USA,CA,Home Office
8966,Mary Davis,USA,TX,Home Office
6349,Aaron Smith,USA,TX,Home Office
7578,Keith Kirby,USA,FL,Home Office
1160,Mary Randolph,USA,CA,Home Office
5938,Donna Smith,Puerto Rico,PR,Consumer
7593,Roger Bowman,USA,CT,Home Office
2195,Walter Smith,USA,TX,Home Office
8958,Mary Smith,USA,IL,Home Office
4709,Jesse Robinson,Puerto Rico,PR,Consumer
7618,Jerry Hines,Puerto Rico,PR,Home Office
11703,Mary Andrews,Puerto Rico,PR,Consumer
5830,Mary Walker,Puerto Rico,PR,Consumer
10356,Mary Ho,Puerto Rico,PR,Corporate
1207,Mary Smith,USA,CA,Consumer
3510,Juan Smith,USA,CA,Home Office
8141,Roy Smith,USA,TX,Home Office
12057,Tyler Sims,USA,NY,Home Office
2171,Mary Jones,Puerto Rico,PR,Consumer
8413,Mary Smith,Puerto Rico,PR,Consumer
7872,Mary Smith,USA,CA,Home Office
8751,Amy Cook,Puerto Rico,PR,Consumer
4625,Mary Smith,USA,FL,Consumer
5541,Johnny Clements,USA,TX,Home Office
8916,Justin Wheeler,Puerto Rico,PR,Consumer
620,Roger Smith,Puerto Rico,PR,Consumer
11043,John Watson,Puerto Rico,PR,Consumer
10234,William Herrera,USA,NM,Consumer
5075,Sharon Moore,USA,AR,Consumer
1333,Mary Massey,USA,CO,Consumer
10475,Mary Smith,Puerto Rico,PR,Consumer
11496,Melissa Fernandez,Puerto Rico,PR,Consumer
6809,Justin Noble,Puerto Rico,PR,Consumer
7583,Mary Pace,USA,NC,Consumer
9259,Thomas Roman,Puerto Rico,PR,Consumer
6608,Mary Higgins,USA,FL,Home Office
7718,Mary Schmitt,Puerto Rico,PR,Home Office
630,Jacob Smith,Puerto Rico,PR,Consumer
5470,Robert Sawyer,Puerto Rico,PR,Consumer
8710,Kathleen Hardy,USA,GA,Consumer
4844,Lauren Wu,USA,CA,Home Office
5437,Austin Estes,USA,CA,Home Office
5588,Jane Hopkins,USA,CA,Consumer
8634,Mary Hutchinson,Puerto Rico,PR,Consumer
12021,Gregory Gomez,Puerto Rico,PR,Consumer
7571,Amber Booth,USA,IL,Consumer
4835,Katherine Diaz,USA,TN,Consumer
10931,Mary Henderson,Puerto Rico,PR,Consumer
562,Mary Smith,USA,CA,Consumer
8942,Robert Smith,Puerto Rico,PR,Home Office
1297,Christopher Roberts,USA,CA,Consumer
3419,Mary Smith,USA,NY,Consumer
8880,Raymond Patton,USA,CA,Home Office
11966,Hannah Smith,Puerto Rico,PR,Consumer
5005,Mary Smith,USA,IL,Consumer
3500,Mary Mcdonald,USA,CA,Home Office
6114,Sandra Nguyen,USA,CA,Home Office
2285,Mildred Ochoa,Puerto Rico,PR,Home Office
3638,Amy Smith,Puerto Rico,PR,Consumer
6845,Mary Smith,USA,CA,Home Office
8416,Crystal Murillo,USA,CA,Home Office
6038,Sharon Brooks,USA,NJ,Consumer
4981,Richard Shepherd,USA,NY,Home Office
3508,Randy Smith,USA,CA,Home Office
11863,James White,Puerto Rico,PR,Consumer
6076,Amy Hurst,Puerto Rico,PR,Consumer
5305,Kathleen Bailey,USA,CA,Home Office
8296,Mary Smith,USA,MI,Consumer
1717,Kathleen Frank,USA,CA,Home Office
10336,Mary Glenn,USA,PA,Home Office
9505,Theresa Soto,USA,FL,Home Office
9695,Mary Cruz,USA,NY,Home Office
2207,Lori Wolfe,Puerto Rico,PR,Consumer
12346,Mary Smith,USA,CA,Home Office
6087,Evelyn Smith,USA,GA,Home Office
8627,Mary Smith,USA,FL,Home Office
7547,Andrea Ortega,Puerto Rico,PR,Consumer
10993,Mary Smith,USA,CA,Home Office
2543,Alan Weber,USA,AZ,Home Office
6952,Michael Wise,Puerto Rico,PR,Consumer
9098,Michael Burgess,USA,PA,Home Office
8212,Mary Smith,USA,CA,Home Office
1088,Zachary Smith,Puerto Rico,PR,Home Office
5889,Jonathan Smith,USA,IL,Home Office
12224,Mary Smith,USA,PA,Home Office
10745,Mary Shaffer,Puerto Rico,PR,Consumer
10388,William Smith,USA,FL,Consumer
8920,Linda Smith,USA,MI,Home Office
11138,William Smith,USA,NV,Home Office
10167,Kathy Little,USA,TX,Consumer
7834,Mary Clayton,USA,UT,Home Office
196,Thomas Watson,USA,MI,Home Office
182,James Ortiz,Puerto Rico,PR,Consumer
8817,Mary Smith,USA,CA,Home Office
6017,Juan Wells,USA,MI,Home Office
8704,Mary Mclean,Puerto Rico,PR,Consumer
10605,Elizabeth Stewart,Puerto Rico,PR,Consumer
3387,Grace Lin,Puerto Rico,PR,Consumer
426,Susan Smith,USA,NY,Home Office
3446,Kathryn Wright,USA,CA,Consumer
781,Samuel Smith,USA,FL,Consumer
5504,Mary Brown,Puerto Rico,PR,Consumer
9363,Mary Simmons,USA,CA,Home Office
2356,Mary Henry,USA,PA,Home Office
5172,Ann Underwood,Puerto Rico,PR,Consumer
6357,Ruth Moore,USA,IL,Home Office
2031,Mary French,USA,CA,Home Office
1686,Mary Smith,USA,CA,Home Office
3174,Rose Turner,Puerto Rico,PR,Corporate
1431,Mary Barrera,Puerto Rico,PR,Home Office
4214,Olivia Smith,Puerto Rico,PR,Consumer
6804,Matthew Ortega,Puerto Rico,PR,Home Office
8822,Dorothy Smith,USA,TX,Home Office
9869,Mary Smith,USA,HI,Home Office
10075,Tammy Smith,USA,CA,Home Office
1337,Mary Duncan,Puerto Rico,PR,Home Office
7890,Mary Smith,USA,NY,Home Office
1039,Mary Smith,Puerto Rico,PR,Corporate
5132,Rebecca Smith,Puerto Rico,PR,Consumer
10373,Mary Morrison,USA,FL,Home Office
10141,Mary Jackson,USA,MA,Home Office
7386,Joshua Smith,Puerto Rico,PR,Home Office
3049,Stephen Bryant,USA,CA,Consumer
3463,Laura Adams,USA,NC,Consumer
11294,Phillip Brown,Puerto Rico,PR,Consumer
5115,Paul Chang,Puerto Rico,PR,Consumer
10502,Gloria Joyce,Puerto Rico,PR,Consumer
8071,Gary Baker,USA,TX,Home Office
10085,Mary Mccarthy,USA,CA,Consumer
1354,Mary Smith,USA,LA,Consumer
4714,Mary Finley,USA,FL,Home Office
9134,Frank Smith,USA,CA,Home Office
1532,Mary Bailey,USA,CA,Consumer
5319,Melissa Harrison,Puerto Rico,PR,Consumer
10684,John Smith,USA,FL,Home Office
1881,Anna Wilson,USA,AZ,Home Office
2843,Mary Chung,USA,TX,Consumer
3051,John Johnson,USA,TX,Home Office
12359,Melissa Smith,USA,NY,Home Office
6685,Lori Smith,Puerto Rico,PR,Consumer
9398,Patricia Smith,Puerto Rico,PR,Consumer
5010,Mary Olsen,USA,OH,Home Office
722,Diane Schmitt,Puerto Rico,PR,Consumer
2135,Melissa Smith,USA,CA,Home Office
1095,Mary Owens,Puerto Rico,PR,Consumer
10686,Mary Contreras,USA,NC,Home Office
4325,Douglas Smith,Puerto Rico,PR,Consumer
6756,Jean Smith,USA,LA,Home Office
1281,Johnny Garrison,USA,CA,Home Office
5294,Nicholas Smith,USA,MO,Consumer
10542,Mary Tyler,USA,CA,Consumer
6527,Andrea Woods,USA,CA,Consumer
6475,Mary Bullock,USA,IL,Home Office
11039,Mary Torres,Puerto Rico,PR,Consumer
6513,Mary Smith,USA,TX,Consumer
1676,Dorothy Singh,USA,NC,Home Office
8096,Mary Miller,USA,IL,Home Office
4884,Mary Wall,Puerto Rico,PR,Consumer
1050,Gloria Marshall,USA,MI,Consumer
164,Mary Carlson,Puerto Rico,PR,Consumer
6805,Donald Smith,USA,CA,Home Office
128,Rose Lopez,USA,GA,Consumer
10837,Mary Dudley,Puerto Rico,PR,Home Office
2377,Sandra Castro,USA,PA,Home Office
10444,Gregory Lopez,USA,NY,Home Office
1922,Mary Morris,USA,IN,Home Office
6013,Peter Smith,Puerto Rico,PR,Corporate
3612,Gregory Cox,USA,CO,Home Office
9709,Mary Sharp,USA,NV,Home Office
5215,Amber Smith,USA,CA,Home Office
8106,Theresa Lynch,Puerto Rico,PR,Consumer
5607,Mary Heath,Puerto Rico,PR,Consumer
4982,Cynthia Smith,USA,NJ,Home Office
4088,Kathleen Reynolds,USA,UT,Home Office
7106,Maria Turner,USA,MI,Home Office
5052,Larry Meyer,USA,OR,Home Office
3455,Mary Smith,USA,AZ,Home Office
3807,Mary Huang,USA,FL,Home Office
8317,Anna Robertson,USA,WV,Home Office
11324,Martha Burnett,USA,TX,Home Office
4733,Diane Smith,USA,MO,Home Office
8512,Deborah Gonzalez,USA,NY,Consumer
3338,Howard Collins,USA,MA,Consumer
4507,Mary Smith,USA,NY,Consumer
7139,Mary Smith,USA,CA,Home Office
5834,Andrew Fernandez,Puerto Rico,PR,Consumer
4102,Alexander Salas,USA,LA,Consumer
6693,Mary Smith,USA,MI,Home Office
4501,Mary Miranda,USA,CA,Home Office
2554,Zachary Smith,Puerto Rico,PR,Consumer
3875,Frances Smith,Puerto Rico,PR,Consumer
49,Martha Smith,Puerto Rico,PR,Consumer
2500,Michael Alvarez,USA,MI,Home Office
686,Mary Myers,USA,CA,Home Office
7087,Donna Smith,USA,NY,Consumer
1722,Mary Smith,Puerto Rico,PR,Consumer
5515,Mary Smith,USA,OH,Home Office
10098,Angela Delacruz,USA,AZ,Home Office
12324,Ruth Townsend,Puerto Rico,PR,Home Office
3224,Kevin Bowers,USA,NV,Home Office
6432,Phillip Maldonado,Puerto Rico,PR,Consumer
4680,Gloria Wall,USA,PA,Corporate
1825,Mary Obrien,USA,CA,Home Office
2125,Mary Smith,USA,OR,Home Office
6479,Paul Jackson,Puerto Rico,PR,Consumer
5522,Rebecca Smith,Puerto Rico,PR,Consumer
9745,Michelle Smith,Puerto Rico,PR,Home Office
10998,Mary Smith,USA,MI,Home Office
4158,Tyler Smith,Puerto Rico,PR,Consumer
5849,Mary Conrad,USA,MO,Home Office
3451,Samantha Smith,Puerto Rico,PR,Consumer
8686,Dorothy Higgins,Puerto Rico,PR,Corporate
591,Rose Smith,Puerto Rico,PR,Consumer
8130,Mary Smith,USA,FL,Home Office
5413,Mary Smith,USA,IL,Home Office
2311,Linda Smith,USA,CA,Home Office
10055,Mary Mooney,USA,NV,Home Office
5861,Mary Mann,USA,IL,Consumer
8055,Mary Ortiz,USA,TX,Consumer
3381,Lisa Smith,USA,OR,Home Office
6238,Mary Young,Puerto Rico,PR,Home Office
5462,James Greene,USA,NY,Consumer
12298,Mary Harper,Puerto Rico,PR,Consumer
3089,Sean Bolton,Puerto Rico,PR,Consumer
499,Mary York,USA,CA,Home Office
11484,Mary Montoya,USA,PA,Consumer
9417,Mary Nguyen,USA,KS,Home Office
10315,Mary Smith,USA,NY,Consumer
6995,Mary Smith,USA,FL,Home Office
9853,Julia Beck,USA,CA,Home Office
9953,Mary Jenkins,Puerto Rico,PR,Consumer
6286,Randy Woodward,Puerto Rico,PR,Consumer
7843,Catherine Petersen,Puerto Rico,PR,Consumer
1698,Susan Smith,USA,MI,Home Office
1861,Nancy Smith,Puerto Rico,PR,Consumer
10937,Mary Smith,USA,AZ,Home Office
3768,David Zhang,USA,FL,Home Office
1213,Jason Smith,USA,OR,Home Office
5672,Mary Smith,USA,AZ,Home Office
4767,Jennifer Stephenson,USA,PA,Home Office
1572,Brandon Smith,USA,AZ,Consumer
11289,Mary Wang,USA,MI,Home Office
11672,Charles Burns,Puerto Rico,PR,Consumer
5969,Adam Hampton,Puerto Rico,PR,Consumer
6404,Dylan Smith,USA,CA,Home Office
8029,Sandra Smith,Puerto Rico,PR,Corporate
3585,Kimberly Mullins,USA,IL,Home Office
5368,Gerald Smith,USA,NY,Home Office
1485,Tiffany Smith,USA,NJ,Home Office
5065,Donald Smith,USA,MI,Home Office
3719,Mary Ortiz,Puerto Rico,PR,Consumer
2545,Larry Patel,USA,TX,Home Office
11244,John Garcia,USA,MI,Consumer
657,Mary Bowers,Puerto Rico,PR,Corporate
6074,Danielle Smith,USA,IL,Consumer
6163,Mary Smith,USA,CA,Home Office
1208,Lauren Jackson,Puerto Rico,PR,Consumer
8316,Charles Smith,USA,GA,Home Office
9579,Beverly White,USA,NY,Consumer
3347,Mary Christian,USA,TX,Home Office
8099,Ashley Sosa,USA,NY,Home Office
7681,Terry Mcknight,Puerto Rico,PR,Consumer
1328,Denise Smith,USA,NJ,Home Office
5586,Catherine Smith,Puerto Rico,PR,Consumer
5366,Lawrence Brooks,USA,CA,Home Office
5318,Jessica Smith,USA,OH,Home Office
11442,Adam Wong,Puerto Rico,PR,Consumer
9450,Nathan Brewer,USA,IL,Home Office
3465,Mary Gardner,USA,CA,Home Office
5136,Mary Yoder,Puerto Rico,PR,Consumer
9367,Ryan Smith,USA,TX,Consumer
8727,James Coleman,USA,TX,Consumer
2087,Mary Burton,USA,TX,Home Office
160,Ashley Smith,USA,NY,Home Office
690,Michael Banks,USA,UT,Home Office
6244,Mary Smith,USA,FL,Home Office
7077,Katherine Krueger,Puerto Rico,PR,Home Office
401,Bobby Smith,USA,CO,Consumer
522,William Smith,Puerto Rico,PR,Consumer
2400,Mary Smith,Puerto Rico,PR,Consumer
10420,Mary Petty,USA,NJ,Home Office
7530,Emily Russell,USA,CA,Corporate
3349,Lauren Smith,USA,CA,Consumer
5642,Mary Smith,USA,TN,Consumer
4437,Mary Murphy,USA,PA,Consumer
3368,Mary Jackson,USA,NV,Consumer
11328,Patricia Johns,USA,CA,Consumer
6843,Rebecca Smith,USA,NY,Consumer
8054,Andrea Smith,USA,NY,Consumer
5443,Mary Smith,USA,CO,Consumer
4423,Emma Smith,USA,CA,Consumer
13401,Hillary Garrett,USA,AR,Consumer
13023,Clio Torres,USA,UT,Consumer
13257,Holly Beard,USA,NJ,Consumer
14257,Yoko Dotson,USA,OH,Consumer
14220,Xaviera Swanson,USA,DC,Consumer
13490,Glenna Meyer,USA,IL,Consumer
14400,Lana Willis,USA,CA,Consumer
14310,Aiko Owen,USA,CA,Consumer
14112,Mikayla Dickerson,USA,NC,Consumer
13381,Noel Boyer,USA,CA,Consumer
14237,Bo Anthony,USA,CO,Consumer
14129,Kevyn Fleming,USA,MD,Consumer
14484,Quincy Hart,USA,NC,Consumer
13237,Astra Bullock,USA,CA,Consumer
13399,Martha Kent,USA,NJ,Consumer
13453,Shea Hopkins,USA,NY,Consumer
13380,Alfreda Sparks,USA,MI,Consumer
13164,Sonia Tate,USA,PA,Consumer
13416,Abra Pope,USA,CA,Consumer
14236,Alice Barker,USA,NY,Consumer
13325,Virginia Price,USA,CA,Consumer
13055,Brooke Hull,USA,TX,Consumer
14608,Aphrodite Henson,USA,CT,Consumer
13235,Lara Reyes,USA,FL,Consumer
13307,Madeline Barber,USA,TX,Consumer
14235,Amanda Pugh,USA,OH,Consumer
14428,Libby Anthony,USA,VA,Consumer
13324,Dominique Coffey,USA,CA,Consumer
13486,Madonna Mercado,USA,MI,Consumer
13432,Adena Adkins,USA,TX,Consumer
14481,Quin Wall,USA,MA,Consumer
14661,Ann Velasquez,USA,CA,Consumer
14463,Irene Hawkins,USA,CA,Consumer
14072,Rosalyn Pierce,USA,MD,Consumer
14409,Cleo Carlson,USA,WA,Consumer
13377,Sydney Mejia,USA,CA,Consumer
13215,Adrienne Williams,USA,CT,Consumer
13395,Harriet Frederick,USA,AZ,Consumer
13376,Karina Rutledge,USA,TX,Consumer
14515,Jillian Lara,USA,OR,Consumer
13358,Remedios Myers,USA,OH,Consumer
14106,Phyllis Stephenson,USA,LA,Consumer
13321,Belle Grant,USA,VA,Consumer
14321,Heather Hopkins,USA,SC,Consumer
13267,Jenette Hunt,USA,IL,Consumer
14177,Celeste Conrad,USA,CA,Consumer
14105,Laura Gilmore,USA,NY,Consumer
14550,Rachel Pope,USA,CA,Consumer
13302,Irma Pickett,USA,IL,Consumer
13320,Cassandra Moody,USA,MO,Consumer
13068,Iris Moss,USA,TX,Consumer
14176,Portia Ware,USA,VA,Consumer
13445,Quincy Klein,USA,TX,Consumer
13283,Minerva Huff,USA,CA,Consumer
13139,Shafira Hampton,USA,FL,Consumer
14337,Joan Kennedy,USA,IL,Consumer
14373,Cynthia Graves,USA,TX,Consumer
14102,Josephine Blankenship,USA,FL,Consumer
14084,Candice Herrera,USA,CA,Consumer
14389,Beverly Buckner,USA,MD,Consumer
13155,Lysandra Herring,USA,AZ,Consumer
13065,Sydnee Melton,USA,CA,Consumer
14281,Debra Kirby,USA,PA,Consumer
13298,Kelsie Leon,USA,TX,Consumer
14455,Oprah Cohen,USA,NY,Consumer
14316,Blythe Petty,USA,FL,Consumer
14226,Jana Lawson,USA,NY,Consumer
13423,Idola Merritt,USA,NM,Consumer
13153,Farrah Dennis,USA,NM,Consumer
13008,Rosalyn Hawkins,USA,CA,Consumer
13404,Anastasia Oliver,USA,OH,Consumer
13026,Brynn Williamson,USA,ID,Consumer
13512,Mara Padilla,USA,TX,Consumer
14385,Hadley Waller,USA,DC,Consumer
13295,Alisa Park,USA,PA,Consumer
14578,Ocean Hopkins,USA,MI,Consumer
14312,Heidi Kerr,USA,KS,Consumer
14685,Iola Burns,USA,CA,Consumer
